product_name,price,image_url,category_name,receive_date,expiry_date,status,quantity
ซีพี กุ้งแปซิฟิก (ไซส์ 71-75ตัว/กก.) กก.ละ,209.00/กก.,https://o2o-static.lotuss.com/products/107486/75581070.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ซูเปอร์เชฟ กุ้งปอกถอดหาง ไซส์ 70-130/ปอนด์ 125 กรัม,59.00,https://o2o-static.lotuss.com/products/107486/75590951.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ซีพี กุ้งขาวใหญ่ แปซิฟิก กก.ละ,299.00/กก.,https://o2o-static.lotuss.com/products/107486/74353160.jpg,เนื้อสัตว์,,2026-03-04,normal,0
กุ้งลายเสือต้ม 300 กรัม,179.00,https://o2o-static.lotuss.com/products/107486/75546106.jpg,เนื้อสัตว์,,2026-02-27,normal,0
โลตัส หมึกสายแช่แข็ง 150 กรัม,89.00,https://o2o-static.lotuss.com/products/107486/75695069.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ปูม้า กก.ละ,520.00/กก.,https://o2o-static.lotuss.com/products/107486/52195236.jpg,เนื้อสัตว์,,2026-03-08,normal,0
สยามอินเตอร์ซี เนื้อหอยลายแช่แข็ง 200 กรัม,59.00,https://o2o-static.lotuss.com/products/107486/75572282.jpg,เนื้อสัตว์,,2026-03-10,normal,0
สยามอินเตอร์ซี เนื้อปลากะพงขาวแล่ 180 กรัม,89.00,https://o2o-static.lotuss.com/products/107486/75572287.jpg,เนื้อสัตว์,,2026-03-07,normal,0
กุ้งปอกเปลือกไว้หาง10/15ตัวต่อปอนด์250ก,109.00,https://o2o-static.lotuss.com/products/107486/75682686.jpg,เนื้อสัตว์,,2026-02-28,normal,0
SUPER CHEF หมูเด้งผสมไก่ ลูกชิ้นปั้นสด 300 กรัม,49.00,https://o2o-static.lotuss.com/products/107486/75719635.jpg,เนื้อสัตว์,,2026-03-03,normal,0
CP MAGIC CHEF หมูปิ้งหมักสูตรโบราณ 20 ไม้,69.00,https://o2o-static.lotuss.com/products/107486/75719636.jpg,เนื้อสัตว์,,2026-03-04,normal,0
CP MAGIC CHEF ตับหมูหมักกระเทียมพร้อมปรุง 500 กรัม,85.00,https://o2o-static.lotuss.com/products/107486/75719634.jpg,เนื้อสัตว์,,2026-03-07,normal,0
SUPER CHEF หมูสามชั้นปรุงรสพร้อมทอด 500 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/75719638.jpg,เนื้อสัตว์,,2026-03-07,normal,0
U FARM หมูชีวาบดผสมไข่ผำปรุงรสแช่แข็ง 500 กรัม,85.00,https://o2o-static.lotuss.com/products/107486/75714575.jpg,เนื้อสัตว์,,2026-03-02,normal,0
CP MAGIC CHEF หมูแดดเดียวหมักพร้อมปรุง 500 กรัม,115.00,https://o2o-static.lotuss.com/products/107486/75719639.jpg,เนื้อสัตว์,,2026-02-27,normal,0
SUPER CHEF หมูเส้นปรุงรสพร้อมทอด 500 กรัม,69.00,https://o2o-static.lotuss.com/products/107486/75719637.jpg,เนื้อสัตว์,,2026-03-01,normal,0
SUPER CHEF หมูปิ้งหมักนมเสียบไม้ 10 ไม้,99.00,https://o2o-static.lotuss.com/products/107486/75719640.jpg,เนื้อสัตว์,,2026-03-01,normal,0
ARO หมูหมักร้อยตอกแช่แข็ง 20 พวง,179.00,https://o2o-static.lotuss.com/products/107486/75719641.jpg,เนื้อสัตว์,,2026-03-01,normal,0
เอโร่ X เชฟแมน กุ้งผัดซอสเซี่ยงไฮ้ แช่แข็ง 170 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/75712133.jpg,เนื้อสัตว์,,2026-03-03,normal,0
โลตัส กุ้งขาวเสียบไม้แช่แข็ง แพ็ค 2 ไม้,99.00,https://o2o-static.lotuss.com/products/107486/75695074.jpg,เนื้อสัตว์,,2026-03-02,normal,0
Q FRESH หอยเชลล์ หมักซอสหม่าล่าเสียบไม้ 150 กรัม,89.00,https://o2o-static.lotuss.com/products/107486/75702717.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ขจร ปูม้าตัดแต่งแช่แข็ง 500 กรัม,129.00,https://o2o-static.lotuss.com/products/107486/75603632.jpg,เนื้อสัตว์,,2026-03-05,normal,0
โลตัส ปลาซาบะแช่แข็ง 800 กรัม,119.00,https://o2o-static.lotuss.com/products/107486/75700895.jpg,เนื้อสัตว์,,2026-03-09,normal,0
โลตัส คางหมึกยักษ์แช่แข็ง 500 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/75700933.jpg,เนื้อสัตว์,,2026-03-07,normal,0
SIAM INTERSEA ปลาหมึกกล้วยลอกหนังแช่แข็ง 150 กรัม แพ็ค 10,690.00,https://o2o-static.lotuss.com/products/107486/171302921.jpg,เนื้อสัตว์,,2026-03-06,normal,0
กุ้งนิ่มเสียบไม้แช่แข็ง 300 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/75620960.jpg,เนื้อสัตว์,,2026-03-03,normal,0
เอโร่ X เชฟแมน หนวดหมึกซอสผัดหม่าล่า 275 กรัม,89.00,https://o2o-static.lotuss.com/products/107486/75695124.jpg,เนื้อสัตว์,,2026-03-06,normal,0
ติ๋มปลาสลิด ปลาสลิดแดดเดียวแช่แข็ง 270 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/75654179.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ขจร หัวแมงกะพรุนจืดหั่นเส้น 300 กรัม,95.00,https://o2o-static.lotuss.com/products/107486/75715474.jpg,เนื้อสัตว์,,2026-03-05,normal,0
แซลมอนแอตแลนติกนอร์เวย์สดยกตัว กก. ละ,425.00/กก.,https://o2o-static.lotuss.com/products/107486/75716014.jpg,เนื้อสัตว์,,2026-03-05,normal,0
LOTUSS แซลมอนหั่นชิ้น 100 กรัม แพ็ค 20,1580.00,https://o2o-static.lotuss.com/products/107486/171302817.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ยูฟาร์ม สะโพกไก่เลาะกระดูก 450 กรัม,89.00,https://o2o-static.lotuss.com/products/107486/75693806.jpg,เนื้อสัตว์,,2026-03-04,normal,0
LOTUSS แพนกาเซียสหั่นชิ้นไม่ติดหนัง 500 กรัม แพ็ค 10,790.00,https://o2o-static.lotuss.com/products/107486/171302807.jpg,เนื้อสัตว์,,2026-02-27,normal,0
SIAM INTERSEA แซลมอนสเต็กแช่แข็ง 100 กรัม แพ็ค 20,1180.00,https://o2o-static.lotuss.com/products/107486/171302884.jpg,เนื้อสัตว์,,2026-03-02,normal,0
SIAM INTERSEA เนื้อแซลมอนหั่นชิ้นแช่แข็ง 120 กรัม แพ็ค 20,1180.00,https://o2o-static.lotuss.com/products/107486/171302894.jpg,เนื้อสัตว์,,2026-03-09,normal,0
วายน์บีฟ เนื้อท้องวัวสไลซ์แช่แข็ง 100 กรัม แพ็ค 6,354.00,https://o2o-static.lotuss.com/products/107486/171264977.jpg,เนื้อสัตว์,,2026-03-02,normal,0
โลตัส เนื้อปลากะพงขาว 120 กรัม แพ็ค 20,1300.00,https://o2o-static.lotuss.com/products/107486/171281844.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ยูฟาร์ม สันในไก่ 425 กรัม,69.00,https://o2o-static.lotuss.com/products/107486/75693808.jpg,เนื้อสัตว์,,2026-03-06,normal,0
ยูฟาร์ม น่องสะโพกเลาะกระดูก 400 กรัม,85.00,https://o2o-static.lotuss.com/products/107486/75693812.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ยูฟาร์ม ตับไก่ 425 กรัม,69.00,https://o2o-static.lotuss.com/products/107486/75693813.jpg,เนื้อสัตว์,,2026-03-01,normal,0
NIDA BEEF สันคอสไลซ์แช่แข็ง 500 กรัม แพ็ค 20,4500.00,https://o2o-static.lotuss.com/products/107486/171265053.jpg,เนื้อสัตว์,,2026-03-02,normal,0
NIDA BEEF เนื้อใบพายวัวสไลซ์แช่แข็ง 500 กรัม แพ็ค 20,4180.00,https://o2o-static.lotuss.com/products/107486/171265087.jpg,เนื้อสัตว์,,2026-03-07,normal,0
LOTUSS แพนกาเซียสหั่นชิ้นติดหนัง 500 กรัม แพ็ค 10,790.00,https://o2o-static.lotuss.com/products/107486/171302763.jpg,เนื้อสัตว์,,2026-03-07,normal,0
LOTUSS แซลมอนสเต็ก 100 กรัม แพ็ค20,2380.00,https://o2o-static.lotuss.com/products/107486/171302911.jpg,เนื้อสัตว์,,2026-03-10,normal,0
วายน์บีฟ เนื้อใบพายวัวสไลด์แช่แข็ง 100 กรัม แพ็ค 6,354.00,https://o2o-static.lotuss.com/products/107486/171264957.jpg,เนื้อสัตว์,,2026-03-06,normal,0
NIDA BEEF เนื้อลายวัวสไลซ์แช่แข็ง 500 กรัม แพ็ค 20,4500.00,https://o2o-static.lotuss.com/products/107486/171265088.jpg,เนื้อสัตว์,,2026-03-09,normal,0
NIDA เสือร้องไห้วัวสไลซ์แช่แข็ง 500 กรัม แพ็ค 20,4500.00,https://o2o-static.lotuss.com/products/107486/171265089.jpg,เนื้อสัตว์,,2026-03-03,normal,0
SIAM INTERSEA เนื้อปลาแซลมอนหั่นชิ้น 100 กรัม แพ็ค 20,1100.00,https://o2o-static.lotuss.com/products/107486/171281904.jpg,เนื้อสัตว์,,2026-03-05,normal,0
LOTUSS แพนกาเซียสติดเนื้อท้องแช่แข็ง 500 กรัม แพ็ค 10,690.00,https://o2o-static.lotuss.com/products/107486/171302762.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ยูฟาร์ม น่องไก่ 400 กรัม,59.00,https://o2o-static.lotuss.com/products/107486/75693807.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ยูฟาร์ม ปีกกลางไก่ 425 กรัม,119.00,https://o2o-static.lotuss.com/products/107486/75693810.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ยูฟาร์ม อกไก่บด 425 กรัม,65.00,https://o2o-static.lotuss.com/products/107486/75693805.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ยูฟาร์ม ปีกบนไก่ 425 กรัม,69.00,https://o2o-static.lotuss.com/products/107486/75693809.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ยูฟาร์ม ปีกกลางไก่ผ่า 425 กรัม,125.00,https://o2o-static.lotuss.com/products/107486/75693811.jpg,เนื้อสัตว์,,2026-03-06,normal,0
THAI ROYAL กุ้งทั้งตัวต้มสุกแช่แข็ง 400 กรัม แพ็ค 15,1485.00,https://o2o-static.lotuss.com/products/107486/171302985.jpg,เนื้อสัตว์,,2026-03-10,normal,0
LOTUSS กุ้งค๊อกเทลแช่แข็ง 200 กรัม แพ็ค 10,1290.00,https://o2o-static.lotuss.com/products/107486/171302893.jpg,เนื้อสัตว์,,2026-03-10,normal,0
เนื้อปลาซาบะนอร์เวย์แล่แช่แข็ง 320 กรัม แพ็ค 15,1335.00,https://o2o-static.lotuss.com/products/107486/171311968.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ยูฟาร์ม อกไก่ลอกหนัง 450 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/75693804.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ยูฟาร์ม หมูบดและสันคอหมูหั่นเต๋า 350 กรัม,95.00,https://o2o-static.lotuss.com/products/107486/75692744.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ยูฟาร์ม หมูบดและสะโพกหมูหั่นชิ้น 350 กรัม,85.00,https://o2o-static.lotuss.com/products/107486/75692746.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ยูฟาร์ม สามชั้นหมูสไลซ์ 250 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/75692755.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ยูฟาร์ม สันนอกหมูสไลซ์ 250 กรัม,59.00,https://o2o-static.lotuss.com/products/107486/75692756.jpg,เนื้อสัตว์,,2026-03-01,normal,0
ยูฟาร์ม สันคอหมูสไลซ์ 250 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/75692754.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ยูฟาร์ม หมูบด 400 กรัม,69.00,https://o2o-static.lotuss.com/products/107486/75692749.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ยูฟาร์ม ซี่โครงอ่อนสไลซ์ 400 กรัม,129.00,https://o2o-static.lotuss.com/products/107486/75692751.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ยูฟาร์ม หมูบดและสามชั้นหั่นชิ้น 350 กรัม,89.00,https://o2o-static.lotuss.com/products/107486/75692745.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ยูฟาร์ม สะโพกหมู 400 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/75692750.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ยูฟาร์ม ตับหมู 400 กรัม,59.00,https://o2o-static.lotuss.com/products/107486/75692747.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ยูฟาร์ม พอร์คชอพ 300 กรัม,95.00,https://o2o-static.lotuss.com/products/107486/75692753.jpg,เนื้อสัตว์,,2026-02-27,normal,0
ยูฟาร์ม สามชั้นหมู 400 กรัม,105.00,https://o2o-static.lotuss.com/products/107486/75692748.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ยูฟาร์ม ซี่โครงหมู 400 กรัม,89.00,https://o2o-static.lotuss.com/products/107486/75692752.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ปลาเก๋าดอกแดงหั่นชิ้น กก. ละ,620.00/กก.,https://o2o-static.lotuss.com/products/77354/52475487.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ปลาอินทรีหั่นชิ้นส่วนหาง กก. ละ,460.00/กก.,https://o2o-static.lotuss.com/products/77354/52475683.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ปลาอินทรี (3-5 กก./ตัว) กก. ละ,425.00/กก.,https://o2o-static.lotuss.com/products/77354/52475660.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ปลาอินทรีหั่นชิ้น กก. ละ,550.00/กก.,https://o2o-static.lotuss.com/products/77354/52475677.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ปลากะพงขาวทะเลหั่นชิ้น กก. ละ,559.00/กก.,https://o2o-static.lotuss.com/products/77354/52475412.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ปลากะพงขาวทะเล (4-6 กก./ตัว) กก. ละ,399.00/กก.,https://o2o-static.lotuss.com/products/77354/52475366.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ปลาเก๋าดอกแดง (3-5กก./ตัว) กก. ละ,420.00/กก.,https://o2o-static.lotuss.com/products/77354/52475464.jpg,เนื้อสัตว์,,2026-03-08,normal,0
บัตเตอร์บอลไก่งวงปรุงสุกแช่แข็ง กก.ละ,149.00/กก.,https://o2o-static.lotuss.com/products/107486/75696631.jpg,เนื้อสัตว์,,2026-03-03,normal,0
หมึกกล้วยลอก กลาง กก. ละ,289.00/กก.,https://o2o-static.lotuss.com/products/107486/75604476.jpg,เนื้อสัตว์,,2026-03-09,normal,0
หมึกกระดองลอก กลาง กก. ละ,289.00/กก.,https://o2o-static.lotuss.com/products/107486/75604477.jpg,เนื้อสัตว์,,2026-03-04,normal,0
เอโร่โกลด์ปลาดอลลี่นึ่งซีอิ๊วแช่แข็ง 230 กรัม,89.00,https://o2o-static.lotuss.com/products/107486/75693944.jpg,เนื้อสัตว์,,2026-03-02,normal,0
เพียวเซาท์ เนื้อสันแหลมวัวนิวซีแลนด์ สเต็ก แช่แข็ง 160 กรัม,149.00,https://o2o-static.lotuss.com/products/107486/50864963.jpg,เนื้อสัตว์,,2026-02-27,normal,0
ซีพี ไก่บะช่อสูตรเนื้อเด้งแช่แข็ง 450 กรัม,72.00,https://o2o-static.lotuss.com/products/107486/52345647.jpg,เนื้อสัตว์,,2026-03-03,normal,0
กูร์มีท เนื้อ BBQ แช่แข็ง 2 ไม้ 400 กรัม,129.00,https://o2o-static.lotuss.com/products/107486/75693646.jpg,เนื้อสัตว์,,2026-03-09,normal,0
โลตัส แซลมอนเทราต์สไลซ์แช่แข็ง 300 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/75695065.jpg,เนื้อสัตว์,,2026-03-01,normal,0
โลตัส เนื้อท้องปลาแซลมอนเสียบไม้ 5 ไม้,99.00,https://o2o-static.lotuss.com/products/107486/75695064.jpg,เนื้อสัตว์,,2026-03-04,normal,0
โลตัส ซีฟู้ด ปาร์ตี้ เซ็ต 1 กก.,499.00,https://o2o-static.lotuss.com/products/107486/75695070.jpg,เนื้อสัตว์,,2026-03-01,normal,0
ARO ทะเลถังแช่แข็ง 320 กรัม,89.00,https://o2o-static.lotuss.com/products/107486/75699013.jpg,เนื้อสัตว์,,2026-03-09,normal,0
กรู์มีท ชุดเนื้อวัวสไลด์แช่แข็ง 600 กรัม,339.00,https://o2o-static.lotuss.com/products/107486/75693644.jpg,เนื้อสัตว์,,2026-02-27,normal,0
กูร์มีท เนื้อวัวสเต็กเซ็ตพรีเมียม 600 กรัม,799.00,https://o2o-static.lotuss.com/products/107486/75693645.jpg,เนื้อสัตว์,,2026-02-27,normal,0
โลตัส หมูสะเต๊ะเสียบไม้แช่แข็ง 20 ไม้ 240 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/75694144.jpg,เนื้อสัตว์,,2026-03-05,normal,0
โลตัส หมูปิ้งโบราณ แช่แข็ง 10ไม้ 150 กรัม,49.00,https://o2o-static.lotuss.com/products/107486/75694145.jpg,เนื้อสัตว์,,2026-03-04,normal,0
โลตัส หมูบาร์บีคิวแช่แข็ง 6 ไม้ 300 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/75694147.jpg,เนื้อสัตว์,,2026-03-04,normal,0
โลตัส ชุดเมนูหมูแช่แข็ง 900 กรัม,209.00,https://o2o-static.lotuss.com/products/107486/75694150.jpg,เนื้อสัตว์,,2026-03-07,normal,0
โลตัส หมูหมัก หม่าล่าแช่แข็ง 10ไม้ 150 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/75694146.jpg,เนื้อสัตว์,,2026-03-06,normal,0
โลตัส สันนอกหมู สไลซ์ม้วนแช่แข็ง 300 กรัม,72.00,https://o2o-static.lotuss.com/products/107486/75694153.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ไก่สะเต๊ะเสียบไม้แช่แข็ง 10 ไม้ 320 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/75693744.jpg,เนื้อสัตว์,,2026-03-09,normal,0
โลตัส พรีเมียมหมู BBQ แช่แข็ง 2 ไม้ 400 กรัม,89.00,https://o2o-static.lotuss.com/products/107486/75694148.jpg,เนื้อสัตว์,,2026-03-09,normal,0
โลตัส แฟมิลี่ เซ็ตหมูรวมสไลซ์แช่แข็ง 1500 กรัม,299.00,https://o2o-static.lotuss.com/products/107486/75694149.jpg,เนื้อสัตว์,,2026-03-09,normal,0
โลตัส สามชั้นลอกหนังสไลซ์ม้วนแช่แข็ง 300 กรัม,85.00,https://o2o-static.lotuss.com/products/107486/75694151.jpg,เนื้อสัตว์,,2026-02-28,normal,0
โลตัส สันคอหมู สไลซ์ม้วนแช่แข็ง 300 กรัม,85.00,https://o2o-static.lotuss.com/products/107486/75694152.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ขจร ขาแมงกะพรุนจืด 500 กรัม,159.00,https://o2o-static.lotuss.com/products/107486/75692666.jpg,เนื้อสัตว์,,2026-03-01,normal,0
ขจร ท้องปลาแซลมอนแช่แข็ง 300 กรัม,69.00,https://o2o-static.lotuss.com/products/107486/75689604.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ซีพี ปีกกลางไก่ตัดแต่ง กก. ละ,149.00/กก.,https://o2o-static.lotuss.com/products/107486/75660051.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ซีพี น่องไก่ตัดแต่ง กก. ละ,86.00/กก.,https://o2o-static.lotuss.com/products/107486/75660295.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ซีพี น่องติดสะโพกไก่ตัดแต่ง กก. ละ,82.00/กก.,https://o2o-static.lotuss.com/products/107486/75660034.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ซีพี สะโพกไก่ตัดแต่ง กก. ละ,97.00/กก.,https://o2o-static.lotuss.com/products/107486/75660252.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ซีพี ปีกบนไก่ตัดแต่ง กก.ละ,93.00/กก.,https://o2o-static.lotuss.com/products/107486/75660092.jpg,เนื้อสัตว์,,2026-02-27,normal,0
ซีพี อกไก่ล้วนมีหนังตัดแต่ง กก. ละ,70.00/กก.,https://o2o-static.lotuss.com/products/107486/75660491.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ซีพี น่องสะโพกไก่หั่นชิ้น กก.ละ,84.00/กก.,https://o2o-static.lotuss.com/products/107486/75604728.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ซัมยังปีกบนซอสบูลดักแช่แข็ง 500ก,79.00,https://o2o-static.lotuss.com/products/107486/75682031.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ซัมยัง ปีกกลางซอสบูลดักแช่แข็ง 500 ก.,79.00,https://o2o-static.lotuss.com/products/107486/75682030.jpg,เนื้อสัตว์,,2026-03-10,normal,0
โลตัส ปลาข้าวสารแห้ง 120 กรัม,59.00,https://o2o-static.lotuss.com/products/107486/75452421.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ขจร แมงกะพรุนหัวกระสุน 250 กรัม แพ็คละ,199.00,https://o2o-static.lotuss.com/products/107486/75675310.jpg,เนื้อสัตว์,,2026-03-03,normal,0
หางปลาหมึกยักษ์ เล็ก กก.ละ,199.00/กก.,https://o2o-static.lotuss.com/products/107486/75586389.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ซีพี สะโพกหมูติดหนังหั่นชิ้น กก.ละ,109.00/กก.,https://o2o-static.lotuss.com/products/107486/75676970.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ปากหนามวัว 500 กรัม,62.00,https://o2o-static.lotuss.com/products/107486/75673972.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ARO RED สันแหลมบราห์มันสเต็ก 250 กรัม,155.00,https://o2o-static.lotuss.com/products/107486/75673977.jpg,เนื้อสัตว์,,2026-02-27,normal,0
ARO RED สันในบราห์มันสเต็ก 300 กรัม,165.00,https://o2o-static.lotuss.com/products/107486/75673978.jpg,เนื้อสัตว์,,2026-02-27,normal,0
ARO RED เสือร้องไห้ตัดชิ้น 300 กรัม,175.00,https://o2o-static.lotuss.com/products/107486/75673980.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ARO RED เนื้อแดงบราห์มัน 300 กรัม,149.00,https://o2o-static.lotuss.com/products/107486/75673981.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ARO RED สันคอบราห์มันสเต็ก 250 กรัม,175.00,https://o2o-static.lotuss.com/products/107486/75673983.jpg,เนื้อสัตว์,,2026-03-01,normal,0
ARO RED เนื้อชายท้องสเต็ก 300 กรัม,150.00,https://o2o-static.lotuss.com/products/107486/75673987.jpg,เนื้อสัตว์,,2026-02-27,normal,0
เครื่องในวัวรวมลวก 500 กรัม,44.50,https://o2o-static.lotuss.com/products/107486/75673974.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ARO RED เนื้อบราห์มันหั่นเต๋า 300 กรัม,149.00,https://o2o-static.lotuss.com/products/107486/75673982.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ARO RED เนื้อร่องซี่โครง 300 กรัม,180.00,https://o2o-static.lotuss.com/products/107486/75673986.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ARO RED สันนอกบราห์มันสเต็ก 250 กรัม,165.00,https://o2o-static.lotuss.com/products/107486/75673985.jpg,เนื้อสัตว์,,2026-03-03,normal,0
เอ็นแก้ววัว 500 กรัม,97.50,https://o2o-static.lotuss.com/products/107486/75673973.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ขอบกระด้งวัว 500 กรัม,32.00,https://o2o-static.lotuss.com/products/107486/75673976.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ARO RED สันสะโพกบราห์มันสเต็ก 300 กรัม,170.00,https://o2o-static.lotuss.com/products/107486/75673984.jpg,เนื้อสัตว์,,2026-03-01,normal,0
ARO RED เนื้อบดบราห์มัน 300 กรัม,139.00,https://o2o-static.lotuss.com/products/107486/75673979.jpg,เนื้อสัตว์,,2026-03-07,normal,0
สไบนางวัวหั่น 500 กรัม,47.00,https://o2o-static.lotuss.com/products/107486/75673970.jpg,เนื้อสัตว์,,2026-03-06,normal,0
สไบนางวัว 500 กรัม,59.50,https://o2o-static.lotuss.com/products/107486/75673971.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ดอกจอกวัว 500 กรัม,49.50,https://o2o-static.lotuss.com/products/107486/75673975.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ซีพี ปลาทับทิมเป็น กก.ละ,149.00/กก.,https://o2o-static.lotuss.com/products/107486/75619330.jpg,เนื้อสัตว์,,2026-02-27,normal,0
ปลาตาเดียว กก.ละ,220.00/กก.,https://o2o-static.lotuss.com/products/107486/52102895.jpg,เนื้อสัตว์,,2026-03-01,normal,0
ซีพี ปลาทับทิม กก.ละ,135.00/กก.,https://o2o-static.lotuss.com/products/107486/75619331.jpg,เนื้อสัตว์,,2026-02-28,normal,0
พีเอสฟู้ดส์ สันนอกหมู สไลซ์ม้วนแช่แข็ง 300 กรัม,69.00,https://o2o-static.lotuss.com/products/107486/75671590.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ซูเปอร์เชฟ หมูเด้งพร้อมปรุงแช่แข็ง 1 กก.,95.00,https://o2o-static.lotuss.com/products/107486/75670291.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ซูเปอร์เชฟ ไก่นุ่มปรุงรสแช่แข็ง 500 กรัม,49.00,https://o2o-static.lotuss.com/products/107486/75668050.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ซีพี คอติดหัวเป็ด กก.ละ,45.00/กก.,https://o2o-static.lotuss.com/products/107486/51265081.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ซีพี หลอดอาหารเป็ดผ่า กก.ละ,62.00/กก.,https://o2o-static.lotuss.com/products/107486/51467619.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ซีพี ปลายปีกไก่ กก.ละ,45.00/กก.,https://o2o-static.lotuss.com/products/107486/51519064.jpg,เนื้อสัตว์,,2026-03-06,normal,0
ซีพี เนื้อเป็ดบดผสมกึ๋น กก.ละ,145.00/กก.,https://o2o-static.lotuss.com/products/107486/51261920.jpg,เนื้อสัตว์,,2026-02-27,normal,0
ซีพี หนังอกเป็ด 10 กก.,645.00,https://o2o-static.lotuss.com/products/107486/51353437.jpg,เนื้อสัตว์,,2026-03-06,normal,0
ปลาแซลมอนแอตแลนติกนอร์เวย์สด 5-6กก./ตัว ยกตัว กก.ละ,425.00/กก.,https://o2o-static.lotuss.com/products/107486/52664592.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ปลาซาบะนอร์เวย์ ไซส์ L แช่แข็ง กก.ละ,189.00/กก.,https://o2o-static.lotuss.com/products/107486/75621467.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ซีพี ปลายปีก กก.ละ,58.00/กก.,https://o2o-static.lotuss.com/products/107486/51264638.jpg,เนื้อสัตว์,,2026-03-06,normal,0
ปลาหมึกหอมลอก ใหญ่ กก.ละ,389.00/กก.,https://o2o-static.lotuss.com/products/107486/75613873.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ปลาหมึกหอมลอก กลาง กก.ละ,349.00/กก.,https://o2o-static.lotuss.com/products/107486/75613874.jpg,เนื้อสัตว์,,2026-02-27,normal,0
